"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","GeoLocation","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1"
2013,2013,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Overall","Overall","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","OVERALL","OVR"
2013,2013,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","CrdPrev","RACE","WHT"
2013,2013,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2013,2013,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","CrdPrev","RACE","BLK"
2013,2013,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","RACE","BLK"
2013,2013,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","CrdPrev","RACE","HIS"
2013,2013,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","RACE","HIS"
2013,2013,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","CrdPrev","RACE","OTH"
2013,2013,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","RACE","OTH"
2013,2013,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","CrdPrev","RACE","MRC"
2013,2013,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","RACE","MRC"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","76.3",76.3,NA,NA,74.3,78.1,"Overall","Overall","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","CrdPrev","OVERALL","OVR"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","75.8",75.8,NA,NA,73.7,77.8,"Overall","Overall","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","OVERALL","OVR"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","76.3",76.3,NA,NA,74.3,78.1,"Race/Ethnicity","White, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","CrdPrev","RACE","WHT"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","75.7",75.7,NA,NA,73.5,77.7,"Race/Ethnicity","White, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","85.2",85.2,NA,NA,73.1,92.5,"Race/Ethnicity","Black, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","CrdPrev","RACE","BLK"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","84.9",84.9,NA,NA,74.5,91.5,"Race/Ethnicity","Black, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","RACE","BLK"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","74.7",74.7,NA,NA,67.7,80.6,"Race/Ethnicity","Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","CrdPrev","RACE","HIS"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","74.6",74.6,NA,NA,67.7,80.4,"Race/Ethnicity","Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","RACE","HIS"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","76.5",76.5,NA,NA,65.1,85,"Race/Ethnicity","Other, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","CrdPrev","RACE","OTH"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","77.1",77.1,NA,NA,66,85.4,"Race/Ethnicity","Other, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","RACE","OTH"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","CrdPrev","RACE","MRC"
2014,2014,"AZ","Arizona","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(34.865970280000454, -111.76381127699972)","04","CAN","CAN1_0","AgeAdjPrev","RACE","MRC"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Overall","Overall","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","OVERALL","OVR"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Overall","Overall","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","OVERALL","OVR"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","RACE","WHT"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","RACE","BLK"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","RACE","BLK"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","RACE","HIS"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","RACE","HIS"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","RACE","OTH"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","RACE","OTH"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","RACE","MRC"
2013,2013,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","RACE","MRC"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","82.8",82.8,NA,NA,80.5,85,"Overall","Overall","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","OVERALL","OVR"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","82.7",82.7,NA,NA,80.2,84.8,"Overall","Overall","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","OVERALL","OVR"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","81.1",81.1,NA,NA,78,83.7,"Race/Ethnicity","White, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","RACE","WHT"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","80.6",80.6,NA,NA,77.4,83.4,"Race/Ethnicity","White, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","91.4",91.4,NA,NA,79.9,96.6,"Race/Ethnicity","Black, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","RACE","BLK"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","92.1",92.1,NA,NA,82.6,96.6,"Race/Ethnicity","Black, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","RACE","BLK"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","81.1",81.1,NA,NA,75.2,85.9,"Race/Ethnicity","Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","RACE","HIS"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","80.9",80.9,NA,NA,74.6,85.9,"Race/Ethnicity","Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","RACE","HIS"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","89.4",89.4,NA,NA,82.6,93.7,"Race/Ethnicity","Other, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","RACE","OTH"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","88.7",88.7,NA,NA,80.8,93.7,"Race/Ethnicity","Other, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","RACE","OTH"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","CrdPrev","RACE","MRC"
2014,2014,"CA","California","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(37.63864012300047, -120.99999953799971)","06","CAN","CAN1_0","AgeAdjPrev","RACE","MRC"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Overall","Overall","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","CrdPrev","OVERALL","OVR"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Overall","Overall","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","AgeAdjPrev","OVERALL","OVR"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","CrdPrev","RACE","WHT"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","White, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","CrdPrev","RACE","BLK"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Black, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","AgeAdjPrev","RACE","BLK"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","CrdPrev","RACE","HIS"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","AgeAdjPrev","RACE","HIS"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","CrdPrev","RACE","OTH"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Other, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","AgeAdjPrev","RACE","OTH"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","CrdPrev","RACE","MRC"
2013,2013,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence",NA,NA,"-","No data available",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","AgeAdjPrev","RACE","MRC"
2014,2014,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","74.1",74.1,NA,NA,72.2,75.8,"Overall","Overall","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","CrdPrev","OVERALL","OVR"
2014,2014,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","73.9",73.9,NA,NA,72.1,75.7,"Overall","Overall","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","AgeAdjPrev","OVERALL","OVR"
2014,2014,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","74.1",74.1,NA,NA,72.1,76,"Race/Ethnicity","White, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","CrdPrev","RACE","WHT"
2014,2014,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Age-adjusted Prevalence","74",74,NA,NA,72,75.9,"Race/Ethnicity","White, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","AgeAdjPrev","RACE","WHT"
2014,2014,"CO","Colorado","BRFSS","Cancer","Mammography use among women aged 50-74 years","%","Crude Prevalence","85.4",85.4,NA,NA,73.2,92.6,"Race/Ethnicity","Black, non-Hispanic","(38.843840757000464, -106.13361092099967)","08","CAN","CAN1_0","CrdPrev","RACE","BLK"
